E	0	1
24157.965	2.09954721299503E-4	2.97568934802738E-4
24158.123	2.09513293970894E-4	3.05857385387839E-4
24158.28	2.09148606191518E-4	3.12775107569619E-4
24158.436	2.08836061391693E-4	3.15688504620591E-4
24158.592	2.08650888843221E-4	3.17368777974528E-4
24158.75	2.08558127265142E-4	3.14594288752735E-4
24158.906	2.08635829247253E-4	3.10924823610195E-4
24159.062	2.08846896129544E-4	3.02677177616062E-4
24159.219	2.09242692082907E-4	2.93908792854123E-4
24159.375	2.09791758670963E-4	2.80832499388994E-4
24159.533	2.10516289586062E-4	2.67293938763738E-4
24159.688	2.11361267624663E-4	2.51102601066068E-4
24159.844	2.12332451813797E-4	2.34608097626618E-4
24160	2.13387637590096E-4	2.17171799514663E-4
24160.156	2.14498126887664E-4	1.99939784865034E-4
24160.312	2.15611746951474E-4	1.83834355535507E-4
24160.47	2.1674115557892E-4	1.68322916673061E-4
24160.627	2.17773759694807E-4	1.55558991842204E-4
24160.783	2.18778585846585E-4	1.44264951104751E-4
24160.94	2.19634819424576E-4	1.36252620671873E-4
24161.096	2.20457383028459E-4	1.30423519007837E-4
24161.254	2.21109785711494E-4	1.28105518557452E-4
24161.41	2.2173132370149E-4	1.28799623773285E-4
24161.566	2.22190720735659E-4	1.32894746583497E-4
24161.723	2.22641566952947E-4	1.40476551815999E-4
24161.88	2.23014640181555E-4	1.5113973399436E-4
24162.037	2.2338725609791E-4	1.64980178514639E-4
24162.193	2.23787852019548E-4	1.80767809828814E-4
24162.35	2.24221032457462E-4	1.98314839772928E-4
24162.506	2.24783881067638E-4	2.16594585175031E-4
24162.664	2.25433176680635E-4	2.33991536378374E-4
24162.82	2.26270413818105E-4	2.5088838759048E-4
24162.977	2.27232724946882E-4	2.63307550982022E-4
24163.133	2.28411035244229E-4	2.75121447627256E-4
24163.291	2.297644464013E-4	2.80165493675717E-4
24163.447	2.31292630607566E-4	2.84496932916106E-4
24163.604	2.32985029515485E-4	2.82585353888108E-4
24163.76	2.34817686250876E-4	2.80096181823958E-4
24163.918	2.36814085945527E-4	2.7407789762913E-4
24164.074	2.38868968398006E-4	2.67969416259803E-4
24164.23	2.41011055565747E-4	2.61352017697257E-4
24164.387	2.43187703306223E-4	2.55330190759234E-4
24164.545	2.45409180326968E-4	2.50460483886522E-4
24164.701	2.47608441919963E-4	2.46685116710534E-4
24164.857	2.49744761951838E-4	2.44273651616314E-4
24165.014	2.51875251887215E-4	2.42542598469818E-4
24165.172	2.53874760870579E-4	2.4141967408219E-4
24165.328	2.55825883460991E-4	2.40037171873846E-4
24165.484	2.57549432392313E-4	2.38491935315306E-4
24165.64	2.59207773829913E-4	2.35590712811598E-4
24165.799	2.60591617646099E-4	2.32120753447882E-4
24165.955	2.61821132372821E-4	2.26372799246929E-4
24166.111	2.62712359971158E-4	2.20144603858075E-4
